Zip,Department,Employee Count,Location 1
90029,Recreation and Parks,4,"90029
(34.08989145600049, -118.29490934299969)"
90031,Recreation and Parks,12,"90031
(34.07752122500045, -118.2131059239997)"
90032,Recreation and Parks,16,"90032
(34.08151428500048, -118.17678602299969)"
90033,Recreation and Parks,8,"90033
(34.04856176400045, -118.2115199969997)"
90034,Recreation and Parks,2,"90034
(34.02829231300046, -118.40269589399969)"
90035,Recreation and Parks,2,"90035
(34.05421027100044, -118.38387767499972)"
90036,Recreation and Parks,2,"90036
(34.06889204400045, -118.35077742299967)"
90037,Recreation and Parks,7,"90037
(34.00349102100046, -118.28709702299972)"
90038,Recreation and Parks,4,"90038
(34.08898335000049, -118.32483774099973)"
90039,Recreation and Parks,14,"90039
(34.111603448000494, -118.2612572749997)"
90040,Recreation and Parks,10,"90040
(33.99649121800047, -118.15148940099971)"
90041,Recreation and Parks,14,"90041
(34.13538366300048, -118.20684911499967)"
90042,Recreation and Parks,26,"90042
(34.11332407100048, -118.19142869099971)"
90043,Recreation and Parks,13,"90043
(33.98673233600044, -118.33290641599967)"
90044,Recreation and Parks,15,"90044
(33.95386236800044, -118.2919460489997)"
90045,Recreation and Parks,3,"90045
(33.961522614000444, -118.39344972199967)"
90046,Recreation and Parks,3,"90046
(34.097151960000474, -118.35826821299969)"
90047,Recreation and Parks,19,"90047
(33.95687345800047, -118.3090784049997)"
90048,Recreation and Parks,1,"90048
(34.07316318500045, -118.37406665299972)"
90049,Recreation and Parks,1,"90049
(34.06172278600047, -118.4722594319997)"
90050,Recreation and Parks,1,"90050
(34.139420173000474, -118.1873574219997)"
90056,Recreation and Parks,2,"90056
(33.98651074000048, -118.36959998699967)"
90057,Recreation and Parks,2,"90057
(34.06211383600049, -118.27713826999968)"
90059,Recreation and Parks,5,"90059
(33.927010235000466, -118.24839605799968)"
90061,Recreation and Parks,2,"90061
(33.92303021000049, -118.27377957999971)"
90062,Recreation and Parks,11,"90062
(34.00387338200045, -118.30885680999972)"
90063,Recreation and Parks,5,"90063
(34.044881544000475, -118.18593660399972)"
90064,Recreation and Parks,5,"90064
(34.035413777000485, -118.4321767559997)"
90065,Recreation and Parks,20,"90065
(34.10881395500047, -118.22766603799971)"
90066,Recreation and Parks,6,"90066
(34.002152760000456, -118.4290396619997)"
90068,Recreation and Parks,2,"90068
(34.115253253000446, -118.33141607799968)"
90069,Recreation and Parks,1,"90069
(34.08940047000044, -118.3797890249997)"
90201,Recreation and Parks,4,"90201
(33.96958259900049, -118.17504801999968)"
90210,Recreation and Parks,1,"90210
(34.08553341500044, -118.4042687859997)"
90211,Recreation and Parks,1,"90211
(34.065663706000464, -118.38146619699972)"
90220,Recreation and Parks,5,"90220
(33.88573268300047, -118.23452680099967)"
90221,Recreation and Parks,1,"90221
(33.89560019000049, -118.2056368589997)"
90222,Recreation and Parks,3,"90222
(33.91203300100045, -118.23502647699968)"
90224,Recreation and Parks,1,"90224
(33.89044266900049, -118.21621694799973)"
90230,Recreation and Parks,2,"90230
(33.99506171100046, -118.39500957899969)"
90232,Recreation and Parks,6,"90232
(34.019702237000445, -118.39595678999967)"
90240,Recreation and Parks,1,"90240
(33.95620432700048, -118.11982734499969)"
90241,Recreation and Parks,2,"90241
(33.94049278700044, -118.13166748599969)"
90242,Recreation and Parks,2,"90242
(33.92203085800048, -118.14007941599971)"
90247,Recreation and Parks,5,"90247
(33.89189390000047, -118.29849831699971)"
90249,Recreation and Parks,3,"90249
(33.90050135700045, -118.31913709299971)"
90250,Recreation and Parks,9,"90250
(33.91415336400047, -118.34715803299969)"
90251,Recreation and Parks,1,"90251
(33.91716010800047, -118.36121847099969)"
90260,Recreation and Parks,4,"90260
(33.88913047700049, -118.3522981749997)"
90262,Recreation and Parks,2,"90262
(33.92512015700049, -118.20319931099971)"
90270,Recreation and Parks,1,"90270
(33.98850075300044, -118.1889476929997)"
90275,Recreation and Parks,2,"90275
(33.76310359300044, -118.3666584179997)"
90277,Recreation and Parks,3,"90277
(33.832723615000475, -118.38547663699967)"
90278,Recreation and Parks,4,"90278
(33.87132030000049, -118.37072968899969)"
90280,Recreation and Parks,5,"90280
(33.94496379700047, -118.19748997399972)"
90290,Recreation and Parks,1,"90290
(34.10128406000047, -118.6049472099997)"
90291,Recreation and Parks,2,"90291
(33.99258071300045, -118.4663762939997)"
90293,Recreation and Parks,3,"90293
(33.95744265300044, -118.43916786999972)"
90301,Recreation and Parks,4,"90301
(33.95672138200047, -118.35448805799967)"
90302,Recreation and Parks,2,"90302
(33.97375380400047, -118.35768598199968)"
90303,Recreation and Parks,3,"90303
(33.93778150400044, -118.33125965799968)"
90305,Recreation and Parks,6,"90305
(33.95809005900048, -118.32920881499967)"
90309,Recreation and Parks,1,"90309
(33.97376249400048, -118.35768598199968)"
90403,Recreation and Parks,3,"90403
(34.02842266300047, -118.49353692399967)"
90404,Recreation and Parks,1,"90404
(34.02784043300045, -118.4747187049997)"
90405,Recreation and Parks,4,"90405
(34.01013019000044, -118.4726765529997)"
90501,Recreation and Parks,5,"90501
(33.82909119100049, -118.3142098569997)"
90502,Recreation and Parks,3,"90502
(33.83163301900049, -118.2928193949997)"
90503,Recreation and Parks,2,"90503
(33.83995370500048, -118.35390582699972)"
90504,Recreation and Parks,3,"90504
(33.87165052000046, -118.33125965799968)"
90505,Recreation and Parks,4,"90505
(33.81145046900048, -118.34787930399972)"
90510,Recreation and Parks,1,"90510
(33.82940403100048, -118.32886990499969)"
90601,Recreation and Parks,6,"90601
(33.99547014100045, -118.04046582099971)"
90603,Recreation and Parks,5,"90603
(33.94370374600044, -117.99197990399972)"
90604,Recreation and Parks,7,"90604
(33.92973020800048, -118.01361803099968)"
90605,Recreation and Parks,3,"90605
(33.94588059400047, -118.03256659999971)"
90606,Recreation and Parks,6,"90606
(33.97639122200047, -118.06602748799969)"
90623,Recreation and Parks,3,"90623
(33.84964306700044, -118.03998786999972)"
90630,Recreation and Parks,1,"90630
(33.820140479000486, -118.03980972499971)"
90631,Recreation and Parks,2,"90631
(33.93180277600044, -117.95265760399968)"
90638,Recreation and Parks,3,"90638
(33.90267385900046, -118.00708748799968)"
90640,Recreation and Parks,7,"90640
(34.014032005000445, -118.11318817799969)"
90650,Recreation and Parks,6,"90650
(33.90621069400049, -118.08204752299969)"
90660,Recreation and Parks,4,"90660
(33.99133369600048, -118.09123720999969)"
90680,Recreation and Parks,2,"90680
(33.80096162500047, -117.9932877499997)"
90703,Recreation and Parks,2,"90703
(33.867031779000456, -118.06922975699968)"
90706,Recreation and Parks,1,"90706
(33.88544156700044, -118.1283087969997)"
90710,Recreation and Parks,5,"90710
(33.79480040800047, -118.2987286019997)"
90712,Recreation and Parks,3,"90712
(33.849073871000485, -118.1461798039997)"
90713,Recreation and Parks,4,"90713
(33.848591575000455, -118.11262767199969)"
90714,Recreation and Parks,1,"90714
(33.85222400000049, -118.13370963799969)"
90715,Recreation and Parks,1,"90715
(33.839662589000454, -118.0795491449997)"
90717,Recreation and Parks,6,"90717
(33.79380105600046, -118.3173599859997)"
90723,Recreation and Parks,5,"90723
(33.895374250000486, -118.16535865799972)"
90731,Recreation and Parks,33,"90731
(33.73272331400045, -118.29229799399968)"
90732,Recreation and Parks,7,"90732
(33.73946241700048, -118.31340603099972)"
90744,Recreation and Parks,9,"90744
(33.78372064300049, -118.26266940199969)"
90745,Recreation and Parks,4,"90745
(33.82597147700045, -118.26966920599972)"
90746,Recreation and Parks,4,"90746
(33.858880549000446, -118.2610096089997)"
90802,Recreation and Parks,5,"90802
(33.76935171000048, -118.18452882299971)"
90803,Recreation and Parks,7,"90803
(33.76151332100045, -118.1374897929997)"
90804,Recreation and Parks,1,"90804
(33.78173063100047, -118.15235840199972)"
90805,Recreation and Parks,6,"90805
(33.86281277900048, -118.17910625599967)"
90806,Recreation and Parks,1,"90806
(33.80148302600048, -118.18919970399969)"
90807,Recreation and Parks,4,"90807
(33.83250202000045, -118.18131786399971)"
90808,Recreation and Parks,4,"90808
(33.824963435000484, -118.11531722999968)"
90810,Recreation and Parks,3,"90810
(33.81356214200048, -118.21653847799968)"
90813,Recreation and Parks,2,"90813
(33.78137434100046, -118.18660573499972)"
90815,Recreation and Parks,3,"90815
(33.79356208100046, -118.12236917399969)"
91001,Recreation and Parks,8,"91001
(34.19036101800049, -118.13896709499971)"
91006,Recreation and Parks,4,"91006
(34.13222050000047, -118.0249889109997)"
91007,Recreation and Parks,4,"91007
(34.127784249000456, -118.0531358559997)"
91010,Recreation and Parks,4,"91010
(34.13772127700048, -117.96655727699971)"
91011,Recreation and Parks,1,"91011
(34.207793181000454, -118.20292992099968)"
91016,Recreation and Parks,2,"91016
(34.14363048400048, -118.0038982539997)"
91020,Recreation and Parks,2,"91020
(34.20996133800048, -118.23087699599972)"
91030,Recreation and Parks,3,"91030
(34.11205098400046, -118.1547394649997)"
91031,Recreation and Parks,1,"91031
(34.11474054200045, -118.15317960799968)"
91040,Recreation and Parks,6,"91040
(34.25970296100047, -118.3244988299997)"
91042,Recreation and Parks,12,"91042
(34.25460192400044, -118.2872577869997)"
91101,Recreation and Parks,1,"91101
(34.145212066000454, -118.13830665399968)"
91103,Recreation and Parks,1,"91103
(34.163721789000476, -118.15519568999969)"
91104,Recreation and Parks,3,"91104
(34.16700226900048, -118.12758752499968)"
91105,Recreation and Parks,1,"91105
(34.136982626000474, -118.15917571599971)"
91106,Recreation and Parks,4,"91106
(34.14286141800045, -118.12849997599972)"
91107,Recreation and Parks,3,"91107
(34.15076063800046, -118.09228870099969)"
91108,Recreation and Parks,1,"91108
(34.12098431500044, -118.11313603699972)"
91109,Recreation and Parks,1,"91109
(34.155231649000484, -118.15433972499972)"
91201,Recreation and Parks,2,"91201
(34.16917042600045, -118.29181569799971)"
91202,Recreation and Parks,2,"91202
(34.16361316400048, -118.2649592199997)"
91203,Recreation and Parks,2,"91203
(34.152820171000485, -118.26132679499972)"
91204,Recreation and Parks,3,"91204
(34.13669151100049, -118.25949754799967)"
91205,Recreation and Parks,5,"91205
(34.13853379300048, -118.2438685629997)"
91206,Recreation and Parks,5,"91206
(34.15379345200046, -118.2372076689997)"
91207,Recreation and Parks,1,"91207
(34.16381303500049, -118.24788769299971)"
91208,Recreation and Parks,3,"91208
(34.19002210700046, -118.2271663619997)"
91214,Recreation and Parks,4,"91214
(34.228570997000475, -118.2469491709997)"
91221,Recreation and Parks,1,"91221
(34.166932749000466, -118.28950850099972)"
91224,Recreation and Parks,1,"91224
(34.231104135000464, -118.25123769199968)"
91303,Recreation and Parks,1,"91303
(34.19807340300048, -118.59909883299969)"
91304,Recreation and Parks,8,"91304
(34.22192313800048, -118.60967892099967)"
91306,Recreation and Parks,11,"91306
(34.208401481000465, -118.5759399529997)"
91307,Recreation and Parks,7,"91307
(34.197812702000476, -118.63800835599972)"
91308,Recreation and Parks,1,"91308
(34.20051095100047, -118.62930965599969)"
91311,Recreation and Parks,8,"91311
(34.25282047300044, -118.5950275619997)"
91313,Recreation and Parks,1,"91313
(34.257191547000446, -118.60090635499972)"
91316,Recreation and Parks,6,"91316
(34.16673287800046, -118.5162960619997)"
91321,Recreation and Parks,4,"91321
(34.38552128500049, -118.51401927999967)"
91324,Recreation and Parks,4,"91324
(34.23552300500046, -118.54598982999971)"
91325,Recreation and Parks,5,"91325
(34.23588364000045, -118.5210581879997)"
91326,Recreation and Parks,6,"91326
(34.27493220500048, -118.55013931099973)"
91331,Recreation and Parks,37,"91331
(34.257261068000446, -118.41981955999972)"
91335,Recreation and Parks,21,"91335
(34.200180731000444, -118.54031959799971)"
91340,Recreation and Parks,24,"91340
(34.286190115000466, -118.43744724799967)"
91342,Recreation and Parks,36,"91342
(34.30514302800049, -118.43521825999971)"
91343,Recreation and Parks,10,"91343
(34.235514315000444, -118.4752661759997)"
91344,Recreation and Parks,11,"91344
(34.274801855000476, -118.50113633899969)"
91345,Recreation and Parks,11,"91345
(34.262123129000486, -118.46175755399969)"
91350,Recreation and Parks,13,"91350
(34.44777217900048, -118.51963737199969)"
91351,Recreation and Parks,18,"91351
(34.42298392300046, -118.47143822599969)"
91352,Recreation and Parks,9,"91352
(34.22551211300049, -118.37651723499971)"
91354,Recreation and Parks,4,"91354
(34.447494099000494, -118.54920947899967)"
91355,Recreation and Parks,4,"91355
(34.41829131700047, -118.56477763399971)"
91356,Recreation and Parks,2,"91356
(34.16990038700044, -118.5404890529997)"
91362,Recreation and Parks,1,"91362
(34.18186218700049, -118.82387900199967)"
91364,Recreation and Parks,2,"91364
(34.16201420300047, -118.59846880599969)"
91367,Recreation and Parks,6,"91367
(34.178642539000464, -118.60957898599969)"
91381,Recreation and Parks,2,"91381
(34.388953839000465, -118.58205772099967)"
91384,Recreation and Parks,2,"91384
(34.473090526000476, -118.63594882399968)"
91387,Recreation and Parks,3,"91387
(34.419242873000485, -118.43515742999972)"
91390,Recreation and Parks,2,"91390
(34.503192724000485, -118.43342811799971)"
91394,Recreation and Parks,1,"91394
(34.26464323200048, -118.52619832999972)"
91401,Recreation and Parks,13,"91401
(34.181153951000454, -118.4348272089997)"
91402,Recreation and Parks,8,"91402
(34.22575108800049, -118.4489267519997)"
91403,Recreation and Parks,6,"91403
(34.15359358100045, -118.4596676059997)"
91405,Recreation and Parks,9,"91405
(34.20047184600048, -118.4486964669997)"
91406,Recreation and Parks,11,"91406
(34.199811405000446, -118.48688906499967)"
91411,Recreation and Parks,1,"91411
(34.17933339400048, -118.45792960399967)"
91413,Recreation and Parks,1,"91413
(34.16479066100044, -118.45743861799968)"
